price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age
6200,dodge,grandcaravansxt,excellent,6 cylinders,gas,113000.0,clean,automatic,2D8HN54P38R136425,fwd,mini-van,silver,13.0
17485,nissan,murano,good,6 cylinders,gas,142505.0,clean,automatic,5N1AZ2MG3FN222892,fwd,SUV,silver,6.0
11990,ford,explorerxltawd,excellent,6 cylinders,gas,146000.0,clean,automatic,1FM5K8D8XDGA96985,4wd,SUV,black,8.0
4500,pontiac,torrent,excellent,6 cylinders,gas,127000.0,clean,automatic,2CKDL63F866091409,fwd,SUV,black,15.0
22995,chevrolet,malibult,like new,4 cylinders,gas,14822.0,clean,automatic,1G1ZE5ST9GF202025,fwd,sedan,grey,5.0
5495,saturn,aura,like new,6 cylinders,gas,118742.0,clean,automatic,1G8ZS57N97F208704,fwd,sedan,silver,14.0
3940,chevrolet,impala,excellent,6 cylinders,gas,179750.0,clean,automatic,2G1WB57K691257568,fwd,sedan,white,12.0
9999,ford,expeditioneddiebauer,excellent,8 cylinders,gas,158621.0,clean,automatic,1FMFU18518LA13866,4wd,SUV,white,13.0
34990,lexus,rx350sportutility4d,good,6 cylinders,gas,12250.0,clean,other,2T2ZZMCA5HC061706,fwd,other,red,4.0
8200,volkswagen,beetle,excellent,4 cylinders,gas,127525.0,clean,automatic,3VWF17AT5FM638725,fwd,hatchback,black,6.0
26995,alfa-romeo,romeogiulia,like new,4 cylinders,gas,40564.0,clean,automatic,ZARFAEBN3H7534499,rwd,sedan,red,4.0
7995,dodge,dart,excellent,4 cylinders,gas,67797.0,clean,automatic,1C3CDFAA0FD187550,fwd,sedan,white,6.0
9999,ford,fusion,excellent,4 cylinders,gas,83868.0,clean,automatic,3FA6P0H75ER127119,fwd,sedan,custom,7.0
14995,ram,1500,good,8 cylinders,gas,121936.0,clean,automatic,1D3HV18T99S820126,4wd,truck,black,12.0
43995,ford,f150supercrewstx,like new,6 cylinders,gas,18030.0,clean,automatic,1FTEW1EP0JKE45120,4wd,truck,grey,3.0
13500,honda,odyssey,excellent,6 cylinders,gas,138258.0,clean,automatic,5FNRL5H99CB118701,fwd,van,black,9.0
36990,ford,f150supercrewcabxlt,good,6 cylinders,other,15443.0,clean,automatic,1FTEW1EG9HFC85502,4wd,pickup,red,4.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0
22250,nissan,titan,excellent,8 cylinders,gas,19177.0,clean,automatic,1N6AA1E5XKN519085,4wd,pickup,white,2.0
25990,chevrolet,silverado1500regular,good,8 cylinders,other,82140.0,clean,automatic,1GCNKREC1EZ373672,4wd,pickup,black,7.0
35900,gmc,sierra2500hd,excellent,8 cylinders,diesel,163000.0,clean,automatic,1GT121E80CF143079,4wd,truck,red,9.0
37990,ram,1500crewcabbighorn,good,8 cylinders,gas,26610.0,clean,automatic,3C6RR7LTXJG197145,4wd,pickup,blue,3.0
20790,chrysler,pacificatouring,excellent,6 cylinders,gas,77944.0,clean,automatic,2C4RC1DG9JR310537,fwd,van,black,3.0
4200,dodge,avenger,good,4 cylinders,gas,142020.0,clean,automatic,1B3CC1FBXAN175753,fwd,sedan,red,11.0
30900,ford,mustanggtpremium,like new,8 cylinders,gas,58880.0,clean,manual,1FA6P8CF8F5325355,rwd,coupe,white,6.0
3600,honda,crv,excellent,4 cylinders,gas,290836.0,clean,automatic,JHLRD78483C022197,4wd,SUV,custom,18.0
6999,nissan,sentra,good,4 cylinders,gas,90389.0,clean,automatic,3N1AB6AP1CL605264,fwd,sedan,white,9.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0
10900,gmc,sierra2500hd,good,8 cylinders,gas,106100.0,clean,automatic,1GDHC24U96E185028,rwd,truck,green,15.0
2995,mazda,6,excellent,6 cylinders,gas,164125.0,clean,automatic,1YVHP80DX45N79405,fwd,sedan,grey,17.0
32995,toyota,tundra,good,8 cylinders,gas,40951.0,clean,automatic,5TFUM5F1XJX074778,4wd,pickup,red,3.0
49990,ford,superdutyf550drw,good,8 cylinders,diesel,152701.0,clean,automatic,1FD0X5HT6FEC65813,4wd,truck,white,6.0
25990,mercedes-benz,eclasse550,good,8 cylinders,gas,42045.0,clean,automatic,WDDKJ7DB6DF216826,rwd,coupe,white,8.0
23995,chevrolet,expresscargovan,good,8 cylinders,gas,96572.0,clean,automatic,1GCSHAF43D1152050,4wd,van,black,8.0
9995,kia,sportageex,excellent,4 cylinders,gas,120000.0,clean,automatic,KNDPC3ACXE7574927,fwd,SUV,blue,7.0
45300,ram,3500bighorn,excellent,6 cylinders,diesel,34125.0,rebuilt,automatic,3C63R3LL4JG236634,4wd,truck,black,3.0
16995,chevrolet,silverado1500,excellent,6 cylinders,gas,138526.0,clean,automatic,1GCRCPEH0FZ181630,rwd,pickup,white,6.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0
26590,gmc,acadialimitedsportutility,good,6 cylinders,gas,41205.0,clean,other,1GKKRSKD6HJ133334,fwd,other,blue,4.0
5400,chevrolet,tracker,excellent,4 cylinders,gas,117000.0,clean,automatic,2CNBJ18C116943920,4wd,convertible,red,20.0
45995,ram,3500,excellent,6 cylinders,diesel,171416.0,clean,automatic,3C63RRKLXGG144280,4wd,pickup,black,5.0
15900,audi,q7v8prestige,excellent,8 cylinders,gas,42199.0,clean,automatic,WA1BV74L07D040678,4wd,SUV,black,14.0
7100,honda,odyssey,excellent,6 cylinders,gas,175877.0,clean,automatic,5FNRL5H27BB012507,fwd,mini-van,grey,10.0
10450,gmc,yukonxl,good,8 cylinders,gas,168910.0,clean,automatic,1GKFK16367R209622,4wd,SUV,black,14.0
13494,ford,explorer,excellent,6 cylinders,gas,157500.0,clean,automatic,1FM5K8D81FGB59216,4wd,wagon,white,6.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0
8995,chevrolet,sonic,excellent,4 cylinders,gas,64891.0,clean,manual,1G1JB6SH2G4114517,fwd,hatchback,grey,5.0
28900,ford,f150lariatsupercrew4x4,like new,6 cylinders,gas,100321.0,clean,automatic,1FTFW1ET2EKE69250,4wd,truck,white,7.0
24995,mercedes-benz,eclass,excellent,6 cylinders,gas,52972.0,clean,automatic,WDDHF5KB2GB301077,rwd,sedan,blue,5.0
11500,ford,f150xlt,good,6 cylinders,gas,72000.0,salvage,automatic,1FTEW1C87FFC85149,rwd,truck,black,6.0
37900,chevrolet,silverado1500,like new,8 cylinders,gas,5622.0,clean,automatic,3GCPWAEF0LG200571,rwd,truck,white,1.0
17700,audi,q7quattropremiumplus,like new,6 cylinders,gas,113609.0,clean,automatic,WA1LGAFE9ED019500,4wd,SUV,black,7.0
26995,ram,promaster3500,good,4 cylinders,diesel,115152.0,clean,automatic,3C6URVJD8FE506205,fwd,van,white,6.0
39590,mercedes-benz,eclasse400,good,6 cylinders,gas,34803.0,clean,automatic,WDD1J6FBXJF018412,rwd,coupe,black,3.0
9995,chevrolet,impalalimited,like new,6 cylinders,gas,91039.0,clean,automatic,2G1WA5E37F1122836,fwd,sedan,grey,6.0
29995,chevrolet,silverado1500ld,like new,8 cylinders,gas,79235.0,clean,automatic,2GCVKNEC5K1106287,4wd,truck,white,2.0
20990,jeep,wranglersportsuv2d,good,6 cylinders,gas,78712.0,clean,other,1J4AA2D15BL577425,4wd,SUV,red,10.0
34788,ford,transitvan,good,6 cylinders,gas,27999.0,clean,automatic,1FTYR2CM3KKB66314,rwd,van,white,2.0
17900,toyota,tacoma,excellent,6 cylinders,gas,181000.0,clean,automatic,3TMMU4FN0BM028283,4wd,truck,silver,10.0
12995,ford,econoline,good,8 cylinders,gas,83421.0,clean,automatic,1FTRE14W24HA93575,rwd,van,white,17.0
24990,chevrolet,3500lcfgas,good,8 cylinders,gas,72789.0,clean,automatic,4KBB4W1N39J802032,rwd,truck,white,12.0
40950,toyota,tundracrewmax,excellent,8 cylinders,gas,19367.0,clean,automatic,5TFDY5F16JX754357,4wd,truck,white,3.0
8600,ram,1500,good,8 cylinders,gas,160091.0,clean,automatic,1D7HU182X7S134277,4wd,truck,black,14.0
21590,hyundai,genesis38sedan4d,good,6 cylinders,gas,60935.0,clean,automatic,KMHGN4JE6GU107876,rwd,sedan,white,5.0
12995,honda,accordcrosstour,excellent,6 cylinders,gas,56405.0,clean,automatic,5J6TF2H58BL007989,4wd,wagon,silver,10.0
11995,ford,f150,excellent,8 cylinders,gas,83478.0,clean,automatic,1FTRX18LX3NA30203,4wd,truck,silver,18.0
33990,jeep,wranglerunlimitedwillys,good,6 cylinders,gas,34636.0,clean,other,1C4BJWDG2JL806552,4wd,other,white,3.0
26990,jeep,wranglersportsutility2d,good,6 cylinders,gas,27044.0,clean,other,1C4AJWAG4HL560145,4wd,other,red,4.0
46900,chevrolet,silverado3500hd,excellent,8 cylinders,diesel,138000.0,clean,automatic,1GC4K0E86FF139095,4wd,truck,red,6.0
8495,chrysler,townandcountry,good,6 cylinders,gas,162000.0,clean,automatic,2C4RC1BG4DR744145,fwd,mini-van,silver,8.0
6995,pontiac,vibe,excellent,4 cylinders,gas,105408.0,clean,automatic,5Y2SP67019Z418699,fwd,hatchback,black,12.0
12850,chevrolet,silverado1500hdlt,excellent,8 cylinders,gas,160000.0,clean,automatic,1GCGK13U03F130228,4wd,truck,silver,18.0
29995,chevrolet,colorado,good,6 cylinders,gas,57000.0,clean,automatic,1GCGTDE37G1226993,4wd,truck,black,5.0
36990,ford,f150supercrewcabxlt,good,6 cylinders,other,15443.0,clean,automatic,1FTEW1EG9HFC85502,4wd,pickup,red,4.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0
41590,dodge,chargerscatpacksedan4d,good,8 cylinders,gas,4212.0,clean,other,2C3CDXGJ9KH704175,rwd,sedan,white,2.0
16990,dodge,grandcaravanpassenger,good,6 cylinders,gas,43311.0,clean,other,2C4RDGBG9GR359314,fwd,van,white,5.0
11999,nissan,z,excellent,6 cylinders,gas,79864.0,rebuilt,other,JN1AZ4FH4AM302452,rwd,convertible,grey,11.0
59968,chevrolet,silverado2500hdltz,good,8 cylinders,other,33959.0,clean,automatic,1GC1KWEY2JF259670,4wd,pickup,black,3.0
18988,hyundai,santafesport24l,good,4 cylinders,gas,58612.0,clean,automatic,5XYZT3LB5JG561030,fwd,other,silver,3.0
1499,buick,verano,excellent,4 cylinders,gas,127713.0,clean,automatic,1NXBU40E99Z063096,fwd,sedan,silver,6.0
31990,gmc,sierra1500doublecab,good,6 cylinders,gas,31496.0,clean,automatic,1GTV2LEH1HZ162632,4wd,pickup,black,4.0
44990,ford,superdutyf550drw,good,8 cylinders,diesel,52307.0,clean,automatic,1FDUF5HT3CEA93689,4wd,truck,white,9.0
38900,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,132000.0,clean,automatic,1GC1KYC84CF110727,4wd,truck,silver,9.0
22900,jeep,grandcherokee,excellent,6 cylinders,gas,72000.0,clean,automatic,1C4RJFAG2GC365601,4wd,SUV,grey,5.0
39590,chevrolet,camarosscoupe2d,good,8 cylinders,gas,10496.0,clean,other,1G1FE1R71H0109878,rwd,coupe,white,4.0
25500,porsche,911carreracabrioletc4,excellent,6 cylinders,gas,81645.0,clean,automatic,WP0CA29932S654313,4wd,convertible,grey,19.0
38990,jeep,wranglerunlimitedrubicon,good,6 cylinders,gas,20676.0,clean,other,1C4BJWFG3HL547853,4wd,other,red,4.0
10900,gmc,terrain,excellent,4 cylinders,gas,101000.0,clean,automatic,2GKALSEK7D6379677,fwd,SUV,silver,8.0
31990,gmc,sierra1500doublecab,good,6 cylinders,gas,31496.0,clean,automatic,1GTV2LEH1HZ162632,4wd,pickup,black,4.0
17590,buick,lacrossepremiumiisedan,good,6 cylinders,gas,40737.0,clean,other,1G4GH5E34DF167600,fwd,sedan,white,8.0
26480,ford,f150,excellent,8 cylinders,gas,92005.0,clean,automatic,1FTFW1EF8DKD22374,4wd,truck,grey,8.0
6595,nissan,sentrasl,good,4 cylinders,gas,158369.0,clean,automatic,3N1AB7AP6DL670845,fwd,sedan,white,8.0
11995,toyota,venza,excellent,4 cylinders,gas,125697.0,clean,automatic,4T3ZA3BB8AU037492,fwd,hatchback,white,11.0
9495,chevrolet,malibult,like new,4 cylinders,gas,87051.0,clean,automatic,1G1ZC5E06CF324410,fwd,sedan,blue,9.0
12495,kia,forte,good,4 cylinders,gas,78582.0,clean,automatic,KNAFX4A84F5380681,fwd,sedan,grey,6.0
38990,chevrolet,expresscommercialcutaway,good,8 cylinders,gas,134000.0,clean,automatic,1GB6G5CG6D1136715,rwd,truck,white,8.0
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0
10990,chevrolet,silverado1500,excellent,8 cylinders,gas,150731.0,clean,automatic,1GCEK19J87Z550716,4wd,pickup,red,14.0
4995,toyota,rav4,good,4 cylinders,gas,166000.0,clean,automatic,JTMBD33V265042929,4wd,SUV,blue,15.0
11990,ford,f250,excellent,8 cylinders,gas,111767.0,clean,automatic,1FTNF20519EB05254,rwd,truck,white,12.0
5895,honda,accordsdn,excellent,4 cylinders,gas,152480.0,clean,automatic,1HGCM56877A023681,fwd,sedan,blue,14.0
36900,toyota,4runnersr5,excellent,6 cylinders,gas,49146.0,clean,automatic,JTEBU5JR1G5364718,fwd,SUV,grey,5.0
5950,hyundai,tiburon,like new,4 cylinders,gas,78000.0,clean,automatic,KMHHM66D68U291723,fwd,coupe,silver,13.0
37590,bmw,7series750isedan4d,good,8 cylinders,gas,38596.0,clean,automatic,WBA7F0C55GGM20775,rwd,sedan,black,5.0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0
7495,volkswagen,passat,excellent,4 cylinders,diesel,157118.0,clean,automatic,1VWBN7A39DC145213,fwd,sedan,grey,8.0
8995,honda,civiclxsedan,excellent,4 cylinders,gas,42946.0,clean,automatic,19XFB2F5XDE042773,fwd,sedan,silver,8.0
6200,ford,escapexlt,good,4 cylinders,gas,137030.0,clean,automatic,1FMCU9D79CKB63196,4wd,SUV,grey,9.0
28990,bmw,m3convertible2d,good,8 cylinders,gas,70703.0,clean,other,WBSDX9C57CE785089,rwd,other,silver,9.0
39590,ram,1500crewcabbighorn,good,6 cylinders,gas,22154.0,clean,other,1C6RRFFG4KN755640,4wd,pickup,red,2.0
19999,ford,f150,good,8 cylinders,gas,82109.0,clean,automatic,1FTFX1EV4AFB37120,4wd,pickup,red,11.0
27990,toyota,tundradoublecabpickup,good,8 cylinders,gas,73160.0,clean,other,5TFUW5F19DX287994,4wd,pickup,black,8.0
7997,chevrolet,cruze1lt,good,4 cylinders,gas,94567.0,clean,automatic,1G1PC5SB9E7475333,fwd,sedan,blue,7.0
23995,chevrolet,traverse,good,6 cylinders,gas,43082.0,clean,automatic,1GNKVFED3HJ323741,4wd,SUV,silver,4.0
23950,ford,f150,good,6 cylinders,gas,128158.0,clean,automatic,1FTFW1ET2DKE14487,4wd,truck,white,8.0
30995,volkswagen,atlas,like new,6 cylinders,gas,28812.0,clean,automatic,1V2CR2CA1JC558389,fwd,SUV,white,3.0
26995,chevrolet,suburban,good,8 cylinders,gas,93970.0,clean,automatic,1GNSKHKC9FR281803,4wd,SUV,black,6.0
25995,buick,lacrossepremium,excellent,6 cylinders,gas,24703.0,clean,automatic,1G4ZR5SS8HU200424,fwd,sedan,red,4.0
5999,jeep,liberty4x4,excellent,6 cylinders,gas,170204.0,clean,automatic,1J4GL58K04W232569,4wd,SUV,silver,17.0
14995,toyota,siennaxle,good,6 cylinders,gas,95504.0,clean,automatic,5TDYK3DC9BS128918,fwd,mini-van,grey,10.0
4000,chevrolet,impalals,excellent,6 cylinders,gas,162150.0,salvage,automatic,2G1WA5EN1A1125743,fwd,sedan,grey,11.0
7998,chevrolet,malibuls,good,4 cylinders,gas,61441.0,clean,automatic,1G1ZS51F26F297059,fwd,sedan,red,15.0
44995,ford,superdutyf450drw,excellent,8 cylinders,diesel,195696.0,clean,automatic,1FT8W4DT2HEF08871,4wd,pickup,white,4.0
6495,nissan,rogue,good,4 cylinders,gas,130657.0,clean,automatic,JN8AS5MV2CW398495,4wd,SUV,grey,9.0
5900,ford,f150,excellent,8 cylinders,gas,165417.0,clean,automatic,1FTRX17W41NB64214,rwd,pickup,blue,20.0
6495,ford,focus,good,4 cylinders,gas,81073.0,clean,automatic,1FADP3F2XEL370195,fwd,sedan,white,7.0
8495,volkswagen,jetta,excellent,4 cylinders,gas,125868.0,clean,automatic,3VW267AJ1GM303753,fwd,sedan,grey,5.0
6849,hyundai,sonata,good,4 cylinders,gas,119473.0,clean,automatic,5NPEC4AC7CH399770,fwd,sedan,white,9.0
49990,ford,superdutyf550drw,good,8 cylinders,diesel,98689.0,clean,automatic,1FD0W5HT7DEB10669,4wd,truck,white,8.0
12995,ram,1500,excellent,8 cylinders,gas,127820.0,clean,automatic,1D7RV1GP8BS566938,4wd,pickup,red,10.0
29590,infiniti,q5030tsportsedan4d,good,6 cylinders,gas,14647.0,clean,other,JN1EV7AP0KM541043,rwd,sedan,white,2.0
7999,chevrolet,hhrlt,good,4 cylinders,gas,127000.0,clean,automatic,3GNBABFW8BS506403,fwd,hatchback,black,10.0
22000,lexus,es3504drsdn,excellent,6 cylinders,gas,83200.0,clean,automatic,JTHBK1GG1G2212236,fwd,sedan,black,5.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0
36990,chevrolet,silverado1500crew,good,8 cylinders,gas,19853.0,clean,automatic,3GCUKREC8HG223476,4wd,pickup,white,4.0
7999,nissan,altimas,excellent,4 cylinders,gas,111308.0,clean,automatic,1N4AL21E49N521665,fwd,sedan,white,12.0
37995,bmw,330ixdriveawd,excellent,4 cylinders,gas,28222.0,clean,automatic,WBA5R7C09LFH39692,4wd,sedan,black,1.0
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0
11999,gmc,terrainsle,like new,4 cylinders,gas,91950.0,clean,automatic,2GKFLWEK2F6127688,4wd,SUV,blue,6.0
12000,chevrolet,silverado,like new,8 cylinders,gas,215000.0,clean,automatic,1GCHK29U17E127125,4wd,pickup,white,14.0
13250,mazda,cx9,excellent,6 cylinders,gas,99249.0,clean,automatic,JM3TB3DV8E0432039,4wd,SUV,white,7.0
9400,ram,1500quadcab,good,8 cylinders,gas,168925.0,clean,automatic,1D7HA18266S695633,rwd,pickup,blue,15.0
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0
38995,mercedes-benz,benzg500,good,8 cylinders,gas,167138.0,clean,automatic,WDCYR49E72X132059,4wd,SUV,silver,19.0
30990,chevrolet,traverseltsport,good,6 cylinders,other,17611.0,clean,other,1GNERGKW9LJ243706,fwd,other,white,1.0
20990,chevrolet,expresscargovan,good,8 cylinders,diesel,134296.0,clean,automatic,1GCHG35U961223233,rwd,truck,white,15.0
6500,dodge,dakotasport4x4,good,8 cylinders,gas,137705.0,clean,automatic,1D7HG38N83S300089,4wd,pickup,grey,18.0
8915,chrysler,200,excellent,4 cylinders,gas,143876.0,clean,automatic,1C3CCCAB6FN711207,fwd,sedan,brown,6.0
41995,ford,f150,excellent,6 cylinders,gas,60107.0,clean,automatic,1FTEW1EG4JFA31962,4wd,pickup,red,3.0
3600,mazda,3s5doorgrandtouring,good,4 cylinders,gas,142186.0,clean,automatic,JM1BL1H62A1319720,fwd,hatchback,grey,11.0
33995,dodge,challenger,excellent,8 cylinders,gas,22500.0,clean,other,2B3CJ7DW7AH283710,rwd,sedan,black,11.0
39990,hyundai,palisadeselsport,good,6 cylinders,other,5078.0,clean,other,KM8R24HE4LU125181,fwd,other,black,1.0
15395,subaru,xvcrosstrek,excellent,4 cylinders,gas,72248.0,clean,manual,JF2GPACC2E9330605,4wd,wagon,white,7.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0
11295,subaru,xvcrosstrek,good,4 cylinders,gas,115326.0,clean,automatic,JF2GPACCXE8340160,4wd,SUV,grey,7.0
12981,ford,econolinecargovan,good,8 cylinders,gas,92932.0,clean,automatic,1FTNE1EW9CDA13708,rwd,van,white,9.0
18990,toyota,camry,excellent,4 cylinders,gas,39388.0,clean,automatic,4T1B11HKXJU038293,fwd,sedan,silver,3.0
10999,ford,ecosport,excellent,4 cylinders,gas,33534.0,rebuilt,automatic,MA13S2KF6KC276257,rwd,SUV,red,2.0
8000,toyota,sequoia,fair,8 cylinders,gas,269500.0,clean,automatic,5TDBT44A16S262738,4wd,SUV,silver,15.0
33990,gmc,sierra1500doublecabsle,good,6 cylinders,gas,24299.0,clean,other,1GTV2MEHXJZ346690,4wd,pickup,white,3.0
11000,ford,focus,excellent,4 cylinders,gas,30347.0,clean,automatic,1FADP3K23FL252853,fwd,hatchback,white,6.0
39590,ford,mustanggtcoupe2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,coupe,blue,1.0
5500,toyota,camry,excellent,4 cylinders,gas,139634.0,clean,automatic,4T1BE46K77U096721,fwd,sedan,blue,14.0
3495,ram,1500,excellent,8 cylinders,gas,151169.0,clean,automatic,1B7HC13Y01J245538,rwd,truck,brown,20.0
21901,ram,1500,excellent,8 cylinders,gas,147662.0,clean,automatic,1D7RV1CT4AS153979,4wd,truck,white,11.0
11995,chevrolet,traverse,good,6 cylinders,gas,114357.0,clean,automatic,1GNKVFED9EJ356772,4wd,SUV,silver,7.0
24990,gmc,sierra1500extendedcabsle,good,8 cylinders,gas,70559.0,clean,other,1GTR2VE73DZ402410,4wd,pickup,black,8.0
41990,toyota,4runnerlimitedsport,good,6 cylinders,gas,36630.0,clean,other,JTEBU5JR6K5659628,4wd,SUV,white,2.0
8000,mazda,3itouring,good,4 cylinders,gas,96198.0,clean,manual,3MZBM1V7XFM175433,fwd,sedan,grey,6.0
16995,ram,2500slt,good,8 cylinders,gas,149150.0,clean,automatic,3D3KS28D68G172053,4wd,pickup,white,13.0
36590,lexus,ls460sedan4d,good,8 cylinders,gas,43813.0,clean,other,JTHBL5EF7G5140522,rwd,sedan,white,5.0
11995,toyota,venza,good,4 cylinders,gas,93953.0,clean,automatic,4T3BA3BB2AU014436,4wd,wagon,silver,11.0
31990,chrysler,pacificalimited,good,6 cylinders,gas,34925.0,clean,other,2C4RC1GG9KR731896,fwd,van,white,2.0
14995,toyota,tundra,good,8 cylinders,gas,138314.0,clean,automatic,5TBBV54148S514770,4wd,truck,black,13.0
5495,toyota,camryle,good,4 cylinders,gas,125000.0,rebuilt,automatic,4T1BE46K17U546413,fwd,sedan,yellow,14.0
3981,chevrolet,malibult,good,4 cylinders,gas,191650.0,clean,automatic,1G1ZH57B79F254618,fwd,sedan,white,12.0
16990,honda,crosstourexlsport,good,6 cylinders,gas,76260.0,clean,other,5J6TF2H55CL008180,4wd,hatchback,white,9.0
24990,gmc,savanacommercialcutaway,good,8 cylinders,gas,136965.0,clean,automatic,1GD07RFF7H1143170,rwd,truck,white,4.0
16500,mazda,6,excellent,4 cylinders,gas,65000.0,clean,automatic,JM1GJ1T54F1213822,fwd,sedan,red,6.0
56999,ram,promaster,like new,6 cylinders,gas,8500.0,clean,automatic,3C7WRVPG9JE133609,fwd,van,red,3.0
29990,nissan,frontiercrewcabpro4x,good,6 cylinders,gas,24661.0,clean,automatic,1N6AD0EV9GN771399,4wd,pickup,white,5.0
36590,gmc,sierra1500limiteddouble,good,8 cylinders,gas,14222.0,clean,other,2GTV2LECXK1123316,4wd,pickup,blue,2.0
1100,dodge,neonsxt,good,4 cylinders,gas,115523.0,lien,automatic,1B3AS56C15D113891,fwd,sedan,red,16.0
34500,jeep,wrangler,like new,6 cylinders,gas,35501.0,clean,automatic,1C4BJWFGXHL679587,4wd,offroad,white,4.0
22500,volvo,xc70,excellent,6 cylinders,gas,55300.0,clean,automatic,YV4952BL3D1155778,fwd,SUV,red,8.0
18999,rover,sport,excellent,8 cylinders,gas,100009.0,clean,automatic,SALSF2D47DA788638,4wd,SUV,brown,8.0
6920,chevrolet,coloradocrewcab4x4,good,5 cylinders,gas,161120.0,clean,automatic,1GCDT136048120936,4wd,pickup,yellow,17.0
13995,chevrolet,silverado1500,good,8 cylinders,gas,149170.0,clean,automatic,1GCRKSE37BZ360333,4wd,truck,blue,10.0
31695,ford,transit,excellent,6 cylinders,gas,30000.0,clean,automatic,1FTYR1ZM5KKA72243,rwd,van,white,2.0
26990,infiniti,q5030tluxesedan4d,good,6 cylinders,gas,31630.0,clean,other,JN1EV7AP4LM202934,rwd,sedan,white,1.0
15489,jeep,compass,excellent,4 cylinders,gas,61784.0,clean,automatic,1C4NJDBB3GD673120,4wd,SUV,red,5.0
39500,ford,f650dump,like new,6 cylinders,diesel,8447.0,clean,automatic,3FRNF65977V513975,rwd,truck,white,14.0
19800,ford,explorer,excellent,6 cylinders,gas,96281.0,clean,automatic,1FM5K8F81FGB54384,4wd,wagon,silver,6.0
6299,honda,accord,excellent,4 cylinders,gas,189431.0,clean,automatic,JHMCP26778C064473,fwd,sedan,green,13.0
27590,jeep,cherokeelatitudeplus,good,6 cylinders,gas,6955.0,clean,other,1C4PJMLX0KD306767,4wd,other,silver,2.0
