price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp
11995,chevrolet,cruzelt,excellent,4 cylinders,gas,35219.0,clean,automatic,1G1BE5SMXH7153987,fwd,sedan,red,4.0,20500.0
18995,ford,f150,excellent,8 cylinders,gas,130730.0,clean,automatic,1FTFW1EV3AFD80596,4wd,pickup,blue,11.0,33500.0
44990,chevrolet,corvettestingray,good,8 cylinders,gas,22973.0,clean,other,1G1YF2D7XE5108892,rwd,coupe,black,7.0,70145.0
7950,ford,crownvictoria,good,8 cylinders,gas,156484.0,clean,automatic,2FABP7EV9BX154556,rwd,sedan,black,10.0,28100.0
14995,mini,coopercountryman,excellent,4 cylinders,gas,98000.0,clean,automatic,WMWZC5C58EWP38181,4wd,SUV,white,7.0,28000.0
5995,toyota,camry,good,4 cylinders,gas,120000.0,clean,manual,4T1BE46K07U165071,fwd,sedan,yellow,14.0,22750.0
14999,dodge,charger,good,8 cylinders,gas,103603.0,clean,automatic,2C3CDXKT2FH806349,4wd,sedan,blue,6.0,38000.0
14995,volkswagen,jetta,good,4 cylinders,gas,41370.0,clean,automatic,3VW2B7AJ4JM239016,fwd,sedan,grey,3.0,19720.0
22995,ford,f150,excellent,8 cylinders,gas,170000.0,clean,automatic,1FTFW1EF7DFA84218,4wd,truck,blue,8.0,38500.0
3600,chevrolet,impala,good,6 cylinders,gas,175569.0,clean,automatic,2G1WT58KX69419727,fwd,sedan,blue,15.0,24200.0
27990,toyota,tundradoublecabpickup,good,8 cylinders,gas,73160.0,clean,other,5TFUW5F19DX287994,4wd,pickup,black,8.0,38500.0
19498,dodge,challengersxtplus,excellent,6 cylinders,gas,67702.0,clean,automatic,2C3CDYAG4DH734089,rwd,coupe,blue,8.0,26000.0
28995,ford,f350crewcab4wd,good,8 cylinders,diesel,176803.0,clean,automatic,1FD8W3HT9CEC86869,4wd,truck,white,9.0,53795.0
30990,jeep,grandcherokee,good,6 cylinders,gas,52725.0,clean,automatic,1C4RJFBG9KC724210,4wd,SUV,silver,2.0,40400.0
7900,acura,32tl,excellent,6 cylinders,gas,155690.0,clean,automatic,19UUA66236A002159,fwd,sedan,grey,15.0,30000.0
11990,dodge,chargerse4drsedan,like new,6 cylinders,gas,100248.0,clean,automatic,2C3CDXBG3DH689445,fwd,sedan,blue,8.0,26500.0
11915,ford,fusionse,excellent,4 cylinders,gas,97963.0,clean,automatic,3FA6P0H76FR130564,fwd,sedan,silver,6.0,23200.0
11777,toyota,prius,excellent,4 cylinders,gas,120774.0,clean,automatic,JTDKN3DU9D5602820,fwd,hatchback,white,8.0,24650.0
9995,gmc,terrainslt,excellent,6 cylinders,gas,115000.0,clean,automatic,2GKFLXE53C6260536,4wd,SUV,silver,9.0,30105.0
38300,ford,transit,like new,6 cylinders,gas,7540.0,clean,automatic,1FTBR1C87LKB10770,rwd,van,white,1.0,39500.0
33895,chevrolet,silverado1500ltz4x4,like new,8 cylinders,gas,92000.0,clean,automatic,3GCUKSEC9HG411592,4wd,pickup,grey,4.0,48500.0
14950,ford,explorer,excellent,6 cylinders,gas,117764.0,clean,automatic,1FM5K8D84DGC71103,4wd,SUV,blue,8.0,37960.0
13999,bmw,x5,good,6 cylinders,gas,92000.0,clean,automatic,5UXZV4C52D0G57333,4wd,SUV,black,8.0,60200.0
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,42995.0
47990,ford,superdutyf550drw,good,8 cylinders,diesel,39253.0,clean,automatic,1FDUF5HT8EEA80861,4wd,truck,white,7.0,55000.0
11995,subaru,outback,excellent,4 cylinders,gas,111185.0,clean,automatic,4S4BRBCC6E3266849,4wd,wagon,blue,7.0,27895.0
8450,mazda,mazda3isport,good,4 cylinders,gas,88364.0,clean,automatic,JM1BL1UF1C1569295,fwd,sedan,silver,9.0,19510.0
25990,dodge,grandcaravanpassengerse,good,6 cylinders,gas,28.0,clean,other,2C4RDGBG7KR782806,fwd,van,black,2.0,29895.0
8995,cadillac,escaladeesv,good,8 cylinders,gas,229505.0,clean,automatic,1GYFK26209R108856,4wd,SUV,white,12.0,80000.0
19995,ram,1500,excellent,8 cylinders,gas,104463.0,clean,automatic,3C6JR6AT3EG159613,rwd,pickup,black,7.0,29200.0
13500,kia,soulevplus,like new,other,electric,46920.0,clean,automatic,KNDJX3AEXH7020769,fwd,wagon,white,4.0,34000.0
18500,subaru,imprezawrx,excellent,4 cylinders,gas,88950.0,clean,other,JF1GV7E67CG003050,4wd,sedan,white,9.0,28000.0
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,49700.0
31990,toyota,tacomaaccesscabsr5,good,6 cylinders,gas,23401.0,clean,other,5TFSZ5AN3HX093881,4wd,pickup,white,4.0,38500.0
30900,chevrolet,silverado1500,excellent,8 cylinders,gas,113000.0,clean,automatic,3GCUKREC2FG287865,4wd,truck,red,6.0,41500.0
8900,subaru,outback,good,4 cylinders,gas,135742.0,clean,automatic,4S4BRCAC7D3253616,4wd,wagon,blue,8.0,24995.0
20995,dodge,charger,excellent,8 cylinders,gas,113673.0,clean,automatic,2C3CDXCT0EH180667,rwd,sedan,white,7.0,32995.0
16995,toyota,fjcruiser4x4,excellent,6 cylinders,gas,225451.0,clean,automatic,JTEBU11FX70060721,4wd,SUV,blue,14.0,28650.0
11499,bmw,328i,excellent,4 cylinders,gas,106010.0,clean,automatic,WBA3A5C51EJ465125,rwd,sedan,blue,7.0,35900.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,57600.0
9249,dodge,charger,good,6 cylinders,gas,123612.0,clean,automatic,2C3CDXBG4CH147950,rwd,sedan,blue,9.0,26500.0
11974,ford,f150,excellent,8 cylinders,gas,153432.0,clean,automatic,1FTPW14524KD36056,4wd,truck,blue,17.0,30780.0
12999,mercedes-benz,cclass,excellent,4 cylinders,gas,100654.0,clean,automatic,WDDGJ4HB7CF798741,rwd,coupe,blue,9.0,33800.0
28590,chevrolet,camarosscoupe2d,good,8 cylinders,gas,16903.0,clean,other,2G1FT1EW5A9116525,rwd,coupe,yellow,11.0,38400.0
23395,nissan,rogue,excellent,4 cylinders,gas,28760.0,clean,automatic,KNMAT2MV6LP510510,4wd,SUV,black,1.0,30000.0
19900,hyundai,sonata,good,4 cylinders,gas,21872.0,clean,automatic,5NPE34AF0KH789800,fwd,sedan,white,2.0,25200.0
7495,dodge,grandcaravan,good,6 cylinders,gas,145209.0,clean,automatic,2D4RN5DGXBR693765,fwd,van,black,10.0,28795.0
15995,jeep,wranglerx,good,6 cylinders,gas,102290.0,clean,automatic,1J4FA24158L507115,4wd,SUV,red,13.0,26000.0
17885,ford,mustang,good,6 cylinders,gas,66923.0,clean,automatic,1ZVBP8EM3E5286349,rwd,convertible,black,7.0,30500.0
25990,ford,mustanggtpremium,good,8 cylinders,gas,24122.0,clean,other,1ZVBP8FFXB5151039,rwd,other,blue,10.0,39995.0
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,48500.0
22900,bmw,z4sdrive35i,excellent,6 cylinders,gas,58172.0,clean,manual,WBALM7C55BE383213,rwd,convertible,silver,10.0,50850.0
16995,honda,civicsedanlx,good,4 cylinders,gas,41179.0,clean,other,2HGFC2F52HH557663,fwd,sedan,black,4.0,19500.0
14448,honda,accordexl,excellent,4 cylinders,gas,96927.0,clean,automatic,1HGCT2B80EA006628,fwd,coupe,blue,7.0,33200.0
61619,cadillac,escaladeluxury,good,8 cylinders,other,30917.0,clean,automatic,1GYS3BKJ7LR122219,rwd,other,black,1.0,76895.0
29990,chevrolet,silverado1500double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,pickup,brown,7.0,39500.0
12995,chevrolet,cruze,good,4 cylinders,gas,80849.0,clean,automatic,1G1BE5SM6H7172018,fwd,sedan,black,4.0,21500.0
19995,jeep,grandcherokee,good,6 cylinders,gas,77250.0,clean,automatic,1C4RJFBG0GC321661,4wd,wagon,custom,5.0,41000.0
9900,ford,fusion,excellent,4 cylinders,gas,0.0,clean,automatic,1FA6P0G7XE5403587,fwd,sedan,white,7.0,22000.0
5900,ford,crownvictoria,excellent,8 cylinders,gas,153000.0,clean,automatic,2FAFP74W53X222817,rwd,sedan,blue,18.0,27265.0
6995,subaru,outback,good,4 cylinders,gas,114000.0,clean,manual,4S4BP60C296331122,4wd,wagon,brown,12.0,23495.0
7995,mini,cooperhardtop,excellent,4 cylinders,gas,89000.0,clean,automatic,WMWMF73528TV32549,fwd,coupe,white,13.0,22500.0
22500,dodge,durangolimited,excellent,6 cylinders,gas,89068.0,clean,automatic,1C4RDJDG1FC689997,4wd,SUV,silver,6.0,39500.0
28000,bmw,650ixdrive,excellent,8 cylinders,gas,67000.0,clean,automatic,WBAYM1C56ED325074,4wd,coupe,grey,7.0,100000.0
39000,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,159240.0,clean,automatic,1GC1KVEYXJF151856,4wd,pickup,black,3.0,62100.0
44999,gmc,sierra2500hd,excellent,8 cylinders,diesel,107505.0,clean,automatic,1GT121C85BF106109,4wd,pickup,white,10.0,48795.0
22990,infiniti,qx50sportutility4d,good,6 cylinders,gas,25099.0,clean,other,JN1BJ0RP9HM389427,rwd,hatchback,silver,4.0,37300.0
11936,chevrolet,silverado1500,excellent,8 cylinders,gas,191081.0,clean,automatic,1GCRKSEAXBZ327258,4wd,truck,black,10.0,41000.0
7750,kia,forte,excellent,4 cylinders,gas,87706.0,clean,automatic,KNAFK4A6XF5428911,fwd,sedan,black,6.0,17000.0
6641,ford,fusion,excellent,6 cylinders,gas,141688.0,clean,automatic,3FAHP0JG9BR238707,fwd,sedan,silver,10.0,23670.0
29990,chevrolet,silverado1500double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,pickup,brown,7.0,38500.0
9499,honda,crvseawd,excellent,4 cylinders,gas,141000.0,clean,automatic,5J6RE4H42BL114858,4wd,SUV,brown,10.0,26500.0
1000,kia,optima,like new,4 cylinders,gas,28000.0,clean,automatic,5XXGT4L37HG157389,fwd,sedan,white,4.0,22900.0
10200,hyundai,elantrase4drsedan,excellent,4 cylinders,gas,107220.0,clean,automatic,KMHDH4AEXGU531135,fwd,sedan,black,5.0,19500.0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0,50700.0
16999,acura,mdx,excellent,6 cylinders,gas,84167.0,clean,automatic,2HNYD2H20CH501179,4wd,SUV,grey,9.0,42950.0
22800,rover,evoque,excellent,4 cylinders,gas,74541.0,clean,automatic,SALVT1BG1DH707427,4wd,hatchback,black,8.0,45195.0
5995,jeep,grandcherokee,good,6 cylinders,gas,153104.0,clean,automatic,1J4GR48K46C164323,4wd,SUV,black,15.0,32735.0
17290,chevrolet,avalancheltz,excellent,8 cylinders,gas,139897.0,clean,automatic,3GNVKGE05AG156301,4wd,SUV,blue,11.0,38500.0
4900,subaru,legacyoutback25i,good,4 cylinders,gas,141019.0,rebuilt,automatic,4S4BP61C977323850,4wd,wagon,silver,14.0,25000.0
31990,ram,1500crewcabexpresspickup,good,8 cylinders,gas,15498.0,clean,other,3C6RR7KT2HG689972,4wd,pickup,silver,4.0,39400.0
5499,chevrolet,spark,excellent,4 cylinders,gas,138128.0,clean,automatic,KL8CD6S98DC612752,fwd,hatchback,custom,8.0,13995.0
5495,chevrolet,malibult,excellent,4 cylinders,gas,174886.0,clean,automatic,1G1ZC5E07CF338199,fwd,sedan,blue,9.0,22700.0
26590,kia,k900premiumsedan4d,good,6 cylinders,gas,24667.0,clean,other,KNALT4D31H6035524,rwd,sedan,black,4.0,59900.0
46990,mercedes-benz,slclasssl550,good,8 cylinders,other,28834.0,clean,other,WDDJK7DA9EF024737,rwd,convertible,blue,7.0,104000.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,52355.0
16495,mazda,mazda3,good,4 cylinders,gas,82960.0,clean,automatic,3MZBM1N75GM251156,fwd,hatchback,blue,5.0,21200.0
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,47195.0
16900,ford,edgeselawd,excellent,6 cylinders,gas,81999.0,clean,automatic,2FMDK4JCXDBB19623,4wd,SUV,red,8.0,30400.0
6195,chrysler,200,good,4 cylinders,gas,117532.0,clean,automatic,1C3CCBBB1CN175996,fwd,sedan,black,9.0,19500.0
9899,subaru,impreza,excellent,4 cylinders,gas,73384.0,clean,automatic,JF1GPAA64E8217455,4wd,hatchback,blue,7.0,18500.0
15999,chevrolet,silverado1500lt,like new,8 cylinders,gas,95177.0,clean,automatic,2GCEK29C791137205,4wd,pickup,silver,12.0,32500.0
44590,toyota,tundracrewmaxlimited,good,8 cylinders,other,40526.0,clean,other,5TFHW5F15JX683272,4wd,pickup,black,3.0,46500.0
15950,chevrolet,impalalt,excellent,4 cylinders,gas,49000.0,clean,automatic,1G11Z5SA2KU135613,fwd,sedan,black,2.0,29970.0
4900,buick,century,excellent,6 cylinders,gas,71000.0,clean,automatic,2G4WS52J231222874,fwd,sedan,silver,18.0,21000.0
7995,chrysler,300,excellent,6 cylinders,gas,100238.0,clean,automatic,2C3CA5CVXAH221296,rwd,sedan,black,11.0,24900.0
9995,dodge,dakota,excellent,6 cylinders,gas,67843.0,clean,automatic,1D7HE42K46S506329,rwd,truck,blue,15.0,22890.0
38990,chevrolet,corvettegrandsport,good,8 cylinders,gas,51525.0,clean,other,1G1YW3DW6D5106133,rwd,other,red,8.0,56300.0
9500,ford,explorerpoliceinterceptor,excellent,6 cylinders,gas,157308.0,clean,automatic,1FM5K8AR8EGC61205,4wd,SUV,white,7.0,32000.0
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0,30400.0
20590,chrysler,300limitedsedan4d,good,6 cylinders,gas,71021.0,clean,other,2C3CCAEG6JH123125,rwd,sedan,black,3.0,34100.0
11900,toyota,corolla,excellent,4 cylinders,gas,81299.0,clean,automatic,5YFBURHE5FP190717,fwd,sedan,custom,6.0,18300.0
50990,chevrolet,silverado2500hdcrew,good,8 cylinders,other,56262.0,clean,other,1GC1KXEG2GF282176,4wd,pickup,black,5.0,58885.0
33590,chevrolet,silverado1500regular,good,8 cylinders,gas,22320.0,clean,other,3GCNYAEF9KG245900,4wd,pickup,red,2.0,35000.0
7995,audi,q5,good,6 cylinders,gas,152030.0,clean,automatic,WA1MKAFP5AA067527,4wd,SUV,grey,11.0,43500.0
27995,chevrolet,corvette,good,8 cylinders,gas,43652.0,clean,manual,1G1YY36UX65123221,rwd,convertible,black,15.0,49500.0
11998,honda,accordlx,good,4 cylinders,gas,98920.0,clean,automatic,1HGCR2F33EA013490,fwd,sedan,silver,7.0,22990.0
17995,chevrolet,suburban,good,8 cylinders,gas,165601.0,clean,automatic,1GNSKKE30BR256677,4wd,SUV,black,10.0,46000.0
9999,jeep,compass,excellent,4 cylinders,gas,114254.0,clean,automatic,1C4NJDBB6ED569685,4wd,SUV,white,7.0,23695.0
7995,nissan,sentra,good,4 cylinders,gas,95595.0,clean,automatic,3N1AB7AP5GL680402,fwd,sedan,grey,5.0,16800.0
11901,dodge,journey,excellent,4 cylinders,gas,93743.0,clean,automatic,3C4PDCAB1HT606376,fwd,SUV,white,4.0,24000.0
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0,43300.0
20590,chrysler,300limitedsedan4d,good,6 cylinders,gas,71021.0,clean,other,2C3CCAEG6JH123125,rwd,sedan,black,3.0,34800.0
12800,subaru,outback,excellent,4 cylinders,gas,78458.0,clean,automatic,4S4BRBCC8D3267614,4wd,wagon,blue,8.0,27000.0
18895,ford,f150,good,8 cylinders,gas,94978.0,clean,automatic,1FTFX1EF2BFA36717,4wd,truck,blue,10.0,41000.0
44590,infiniti,qx80signaturesport,good,8 cylinders,gas,26477.0,clean,other,JN8AZ2NE9H9158939,4wd,SUV,blue,4.0,66400.0
10000,toyota,corolla,excellent,4 cylinders,gas,80168.0,clean,automatic,5YFBURHE2GP554478,fwd,sedan,black,5.0,18500.0
20990,lexus,gs350sedan4d,good,6 cylinders,gas,75208.0,clean,automatic,JTHBE1BL7E5038972,rwd,sedan,silver,7.0,49500.0
9999,gmc,acadia,excellent,6 cylinders,gas,113077.0,clean,automatic,1GKEV23D29J100288,4wd,SUV,brown,12.0,39500.0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,58500.0
11500,nissan,350z,good,6 cylinders,gas,68600.0,clean,manual,JN1AZ34E05M650516,rwd,coupe,yellow,16.0,29600.0
6995,chevrolet,impala,good,6 cylinders,gas,91080.0,clean,automatic,2G1WT57N191131996,rwd,sedan,grey,12.0,23800.0
12904,ford,f2504x4,excellent,8 cylinders,gas,196292.0,clean,automatic,1FTNX21P44EA51910,4wd,truck,grey,17.0,42900.0
12595,buick,enclave,like new,6 cylinders,gas,97670.0,clean,automatic,5GAKVDED5CJ374407,4wd,SUV,brown,9.0,45135.0
59990,ford,superdutyf550drw,good,8 cylinders,diesel,31337.0,clean,automatic,1FD0X5HTXHEB33429,4wd,truck,white,4.0,68300.0
7450,cadillac,dts,excellent,8 cylinders,gas,95886.0,clean,automatic,1G6KD57Y16U240720,fwd,sedan,white,15.0,52180.0
15999,ford,f150,excellent,8 cylinders,gas,131004.0,clean,automatic,1FTFW1E66BFA14304,4wd,pickup,white,10.0,40600.0
7695,jeep,liberty37v6,like new,6 cylinders,gas,128500.0,clean,automatic,1J4PN2GK2AW109782,4wd,SUV,red,11.0,26955.0
37121,chevrolet,silverado1500,excellent,8 cylinders,gas,16351.0,clean,automatic,3GCUKSEC7FG415766,4wd,truck,black,6.0,42600.0
12900,bmw,228i,excellent,4 cylinders,gas,83000.0,clean,automatic,WBA1F5C59EVV98961,rwd,coupe,black,7.0,32900.0
30590,dodge,challengerrtcoupe2d,good,8 cylinders,gas,5937.0,clean,other,2C3CDZBT2GH316605,rwd,coupe,black,5.0,32500.0
13300,gmc,yukonxldenali,excellent,8 cylinders,gas,90000.0,clean,automatic,1GKS2MEF7BR174674,4wd,SUV,silver,10.0,69300.0
32900,dodge,challenger,excellent,8 cylinders,gas,23132.0,clean,automatic,2C3CDZBT6LH131029,rwd,coupe,black,1.0,36500.0
31990,ford,mustanggtcoupe2d,good,8 cylinders,gas,19043.0,clean,automatic,1FA6P8CF5H5237592,rwd,coupe,silver,4.0,35000.0
5450,chevrolet,cobaltlt,excellent,4 cylinders,gas,102115.0,clean,automatic,1G1AF5F52A7211673,fwd,sedan,white,11.0,18600.0
9900,mercedes-benz,cclass,excellent,6 cylinders,gas,107125.0,clean,automatic,WDDGF8BB3BF643832,fwd,sedan,blue,10.0,37300.0
8500,volkswagen,jetta,good,4 cylinders,gas,110247.0,clean,automatic,3VWD07AJ1FM357837,fwd,sedan,black,6.0,20500.0
13995,kia,optimaex,excellent,4 cylinders,gas,102271.0,clean,automatic,5XXGU4L34GG030109,fwd,sedan,white,5.0,22700.0
37990,chevrolet,corvettegrandsport,good,8 cylinders,other,56302.0,clean,other,1G1YS3DW5A5103103,rwd,other,red,11.0,57900.0
18888,honda,civicsedanex,good,4 cylinders,gas,59517.0,clean,automatic,19XFC2F74HE017016,fwd,sedan,white,4.0,24000.0
34590,chevrolet,corvettecoupe2d,good,8 cylinders,gas,20182.0,clean,other,1G1YF2DWXA5104665,rwd,coupe,red,11.0,49380.0
19995,toyota,rav4xle,excellent,4 cylinders,gas,43412.0,clean,automatic,2T3RFREV2HW595049,fwd,SUV,black,4.0,30500.0
19990,kia,cadenzalimitedsedan4d,good,6 cylinders,gas,28121.0,clean,other,KNALN4D75G5215462,fwd,sedan,white,5.0,42300.0
6800,chevrolet,spark,excellent,4 cylinders,gas,99900.0,clean,automatic,KL8CB6S95DC504238,fwd,sedan,red,8.0,12500.0
18987,chevrolet,expresspassenger,good,8 cylinders,gas,60047.0,clean,automatic,1GAWGPFA2D1183585,rwd,van,white,8.0,33500.0
7991,dodge,grandcaravan,good,6 cylinders,gas,93000.0,clean,automatic,2D8HN54159R611084,fwd,van,custom,12.0,26500.0
30990,mercedes-benz,slclasssl550,good,8 cylinders,hybrid,51086.0,clean,automatic,WDBSK7BA6BF166264,rwd,convertible,silver,10.0,105000.0
11477,toyota,camry,excellent,4 cylinders,gas,93083.0,clean,automatic,4T4BF1FK7ER406834,fwd,sedan,grey,7.0,22000.0
5970,chevrolet,impalalimitedpolice,excellent,6 cylinders,gas,133160.0,clean,automatic,2G1WD5E30E1147499,fwd,sedan,silver,7.0,26500.0
7995,kia,soul,excellent,4 cylinders,gas,93985.0,clean,manual,KNDJT2A51D7496344,fwd,wagon,silver,8.0,17495.0
6999,kia,soul,excellent,4 cylinders,gas,76000.0,clean,manual,KNDJT2A16B7282895,fwd,hatchback,white,10.0,15000.0
34900,audi,q730premiumplus,excellent,6 cylinders,gas,62450.0,clean,automatic,WA1LAAF76HD014410,4wd,SUV,blue,4.0,59000.0
10900,hyundai,sonata,excellent,4 cylinders,gas,0.0,clean,automatic,5NPE24AF0GH411468,fwd,sedan,black,5.0,22800.0
5900,kia,forte,excellent,4 cylinders,gas,141570.0,clean,automatic,KNAFU4A24C5595204,fwd,sedan,black,9.0,18000.0
33990,ford,superdutyf550drw,good,8 cylinders,diesel,136250.0,clean,automatic,1FDUF5HT3EEB73528,4wd,truck,white,7.0,68700.0
3995,mazda,mazda3,good,4 cylinders,gas,164211.0,clean,automatic,JM1BL1UG9C1517308,fwd,sedan,grey,9.0,19500.0
30990,dodge,challengerrtshaker,good,8 cylinders,gas,36758.0,clean,other,2C3CDZBT6GH232240,rwd,coupe,silver,5.0,33290.0
20990,dodge,chargersxtsedan4d,good,6 cylinders,gas,40967.0,clean,other,2C3CDXHG5GH211247,rwd,sedan,black,5.0,31600.0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38400.0
6450,subaru,forester25x,excellent,4 cylinders,gas,141179.0,clean,manual,JF2SHABC0CG424192,4wd,SUV,green,9.0,25500.0
49995,ram,3500,good,6 cylinders,diesel,85404.0,clean,automatic,3C63RRMLXEG167648,4wd,truck,white,7.0,57300.0
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,34000.0
5400,honda,civic,good,4 cylinders,gas,179350.0,clean,automatic,1HGFA16578L031368,fwd,sedan,blue,13.0,18500.0
39590,ford,mustanggtcoupe2d,good,8 cylinders,gas,1988.0,clean,other,1FA6P8CF9L5171928,rwd,coupe,black,1.0,43500.0
39950,chevrolet,silverado2500hd,excellent,8 cylinders,diesel,99888.0,clean,automatic,1GC2KUEY0JZ203251,4wd,truck,white,3.0,48600.0
31990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,pickup,white,3.0,40860.0
23195,nissan,rogue,excellent,4 cylinders,gas,36854.0,clean,automatic,5N1AT2MV7LC743797,4wd,SUV,green,1.0,28500.0
31990,ford,superdutyf250srw,good,8 cylinders,gas,101335.0,clean,automatic,1FDBF2B69DEB79406,4wd,truck,white,8.0,43100.0
12500,chevrolet,silverado1500lt,excellent,8 cylinders,gas,223192.0,clean,automatic,2GCEC13J071550515,rwd,pickup,white,14.0,27300.0
3400,honda,civiccoupeex,good,4 cylinders,gas,178000.0,clean,automatic,2HGFG128X7H581643,fwd,coupe,black,14.0,19000.0
23590,buick,enclavepremiumsport,good,6 cylinders,gas,79136.0,clean,other,5GAKRCKD4FJ155025,fwd,other,white,6.0,45000.0
40590,toyota,tundracrewmaxsr5pickup,good,8 cylinders,gas,30011.0,clean,automatic,5TFDW5F11HX646020,4wd,pickup,blue,4.0,47500.0
35590,ram,1500crewcabbighorn,good,8 cylinders,gas,22401.0,clean,other,1C6RR7LT4HS667558,4wd,pickup,blue,4.0,40200.0
47990,ford,superdutyf550drw,good,8 cylinders,diesel,39253.0,clean,automatic,1FDUF5HT8EEA80861,4wd,truck,white,7.0,59600.0
14750,acura,mdxawd,excellent,6 cylinders,gas,142145.0,clean,automatic,5FRYD4H22EB021945,4wd,SUV,black,7.0,50000.0
9500,nissan,juke,excellent,4 cylinders,gas,108147.0,clean,automatic,JN8AF5MV4ET482357,4wd,wagon,black,7.0,24990.0
24590,lexus,gs350sedan4d,good,6 cylinders,gas,50252.0,clean,automatic,JTHBE1BL4FA003542,rwd,sedan,black,6.0,47800.0
2495,dodge,journey,like new,6 cylinders,gas,80751.0,clean,automatic,3C4PDCBG6FT678696,fwd,SUV,black,6.0,26700.0
25990,ford,mustanggtpremium,good,8 cylinders,gas,24122.0,clean,other,1ZVBP8FFXB5151039,rwd,other,blue,10.0,39995.0
24990,chrysler,300limitedsedan4d,good,6 cylinders,gas,14714.0,clean,other,2C3CCAEG5JH314003,rwd,sedan,white,3.0,38500.0
17950,jeep,compass,excellent,4 cylinders,gas,39313.0,clean,automatic,3C4NJDBB3JT100168,4wd,SUV,black,3.0,26000.0
7990,hyundai,elantragls4drsedan6,good,4 cylinders,gas,134000.0,clean,automatic,KMHDH4AE0CU454057,fwd,sedan,grey,9.0,19450.0
37999,cadillac,xt5platinumawd,like new,6 cylinders,gas,26625.0,clean,automatic,1GYKNFRS4HZ289063,4wd,SUV,white,4.0,62690.0
7495,mitsubishi,outlandersport,good,4 cylinders,gas,135017.0,clean,automatic,4A4AR3AU4EE007789,fwd,wagon,red,7.0,23995.0
23900,chevrolet,corvette,good,8 cylinders,gas,43242.0,clean,manual,1G1YY34U655134623,rwd,convertible,black,16.0,55000.0
30800,chevrolet,corvette,like new,8 cylinders,gas,19428.0,clean,manual,1G1YY26U575112283,rwd,coupe,yellow,14.0,50000.0
23995,volkswagen,tiguan,excellent,4 cylinders,gas,8245.0,clean,automatic,3VV1B7AXXLM014803,fwd,SUV,white,1.0,26000.0
